id,titre,prix,surface_m2,nb_chambres,nb_salons,nb_sdb,quartier,description,caracteristiques,source,date_publication,has_sdb_info,latitude,longitude,dist_centre_km,dist_aeroport_km,dist_plage_km,nb_ecoles_1km,nb_mosquees_1km,nb_commerces_1km,nb_hopitaux_1km,nb_total_pois_1km,has_garage,has_titre_foncier,has_camera,nb_balcons,taille_rue,desc_len,desc_word_count,has_piscine,has_clim,has_meuble,is_luxe,is_renove,has_arabic,nb_pieces_total,surface_par_piece,log_surface,age_annonce_jours,quartier_target_enc,quartier_freq
635,ديبلكس للبيع ,8500000.0,250.0,5.0,3.0,2.0,Tevragh Zeina,"ديبلكس للبيع في منطقة سكتير5 تفرغ زينه 
للاستفسار 49719051",2 balcon(s) | Taille rue: 20.00 | Proche de: ديبلكس للبيع  | Garage,voursa.com,2025-03-31,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,0,0,2,20.0,58,9,0,0,0,0,0,1,8.0,31.25,5.5254529391317835,336,8209772.117962467,0.32350390286209885
275,دبلكس للبيع في سكتير 4اجديد ,7500000.0,200.0,6.0,3.0,2.0,Tevragh Zeina,دبلكس ماكط اندخل اجديد ,Titre foncier | 3 balcon(s) | Taille rue: 15.00 | Proche de: سكتير 4 | Garage,voursa.com,2025-07-05,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,1,0,3,15.0,23,4,0,0,0,0,0,1,9.0,22.22222222222222,5.303304908059076,240,8209772.117962467,0.32350390286209885
654,ابرتمهات جدد فسكتير 5 شارع 8,4500000.0,180.0,7.0,2.0,2.0,Tevragh Zeina,"حد دورهم تلفنل اعل واتساب 26678975 . للاتصال 
36147216 سعر 45مليون",Titre foncier | 2 balcon(s) | Taille rue: 8.00 | Proche de: تراب هيداله,voursa.com,2025-07-30,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,1,0,2,8.0,66,11,0,0,0,0,0,1,9.0,20.0,5.198497031265826,215,8209772.117962467,0.32350390286209885
1138,ابرتماهات في اغنودرت للبيع,2400000.0,300.0,3.0,2.0,2.0,Tevragh Zeina,ابارتماهات 2 المساحة 300م ,Titre foncier | 1 balcon(s) | Taille rue: 12.00 | Proche de: Station agnodert,voursa.com,2025-07-13,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,1,0,1,12.0,26,4,0,0,0,0,0,1,5.0,60.0,5.707110264748875,232,8209772.117962467,0.32350390286209885
1262,دوبلكس فسانتير متير,53000000.0,180.0,5.0,3.0,2.0,Tevragh Zeina,"دوبلكس فسانتير متير اتراب ديدي جديد ماكط اندخل ماهو واعر  مبيوع فرصة 
المساحة: 180م
السعر :54مليون قابلة للنقاش
حد كامل يدور دوبلكس ول دار كبيرة تفرغ زينه 
للتواصل:38713233
الواتساب:،38713233",2 balcon(s) | Taille rue: 20.00 | Proche de: سانتير متير ,voursa.com,2025-05-17,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,2,20.0,191,29,0,0,0,0,0,1,8.0,22.5,5.198497031265826,289,8209772.117962467,0.32350390286209885
1319,دار امع كدروه الداية 11,830000.0,180.0,4.0,2.0,2.0,Arafat,دار امع كدروه الداية 11 الدخلاني فيه اربع ابيوع و جلسة و بوتيك و كوزين و دوشات شارع اكبير فكرن ,Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: كدروه الداية 11 | Garage,voursa.com,2025-09-23,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,1,1,0,1,15.0,95,20,0,0,0,0,0,1,6.0,30.0,5.198497031265826,160,1676270.4918032787,0.21162185602775369
590,ديبلكس للبيع,11500000.0,375.0,9.0,3.0,3.0,Tevragh Zeina,"ديبلكس للبيع فرصة في سيكتير 5 فتفرغ زينة 
المساحة: 375 م 2 
منقوشة ومكروية ونظيفة ماشالله 
مبيوع ب 115 مليون",Garage,voursa.com,2026-01-19,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,0,0,0,15.0,108,20,0,0,0,0,0,1,12.0,31.25,5.929589143389895,42,8209772.117962467,0.32350390286209885
838,دار فبريمير فوكها ستديو قرب مجمع الرحمة,850000.0,150.0,4.0,2.0,1.0,Teyarett,"ماه بعيد من مرصت سييدي وفاتح في برك بين كدروهات 
ملاحظة للراغبين في شراء أو إيجار او بيع دار أو نيمرو ماعليكم سوى التواصل معنا والله المستعان",,voursa.com,2025-12-20,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,0,0,0,15.0,141,27,0,0,0,0,0,1,6.0,25.0,5.017279836814924,72,3330407.407407407,0.2341717259323504
1029,دار فكرفور احذ بقالة الله اكبر ,1500000.0,150.0,3.0,2.0,2.0,Arafat,دار فكرفور احذ بقالة الله أكبر ,Titre foncier | 1 balcon(s) | Taille rue: 12.00 | Proche de: بقالة الله اكبر  | Garage,voursa.com,2025-11-06,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,1,1,0,1,12.0,31,6,0,0,0,0,0,1,5.0,30.0,5.017279836814924,116,1676270.4918032787,0.21162185602775369
477,سمعة في المشروع غرب گدروه كورونا,3400000.0,216.0,8.0,2.0,2.0,Teyarett,منزل جيد فاتح اعل شارع اكبير,1 balcon(s) | Taille rue: 25.00 | Proche de: گدروه كورونا ,voursa.com,2025-04-20,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,0,0,1,25.0,28,6,0,0,0,0,0,1,10.0,21.6,5.37989735354046,316,3330407.407407407,0.2341717259323504
1093,فرصة نيمر للبيع ف F nour  قرب سفارة الهند,5400000.0,600.0,0.0,0.0,0.0,Tevragh Zeina,فرصة نيمر للبيع قرب سفارة الهند الموقع جيد ممتاز,,voursa.com,2025-11-25,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,0,15.0,48,9,0,0,0,0,0,1,0.0,600.0,6.398594934535208,97,8209772.117962467,0.32350390286209885
1240,ديبلكس  من اتراب bmci الي متوالي الصحراوي للبيع ,13500000.0,400.0,1.0,1.0,2.0,Tevragh Zeina,السلام عليكم هذ ديبلكس من bmci متوالي الصحراوي نظيفه مشاء الله مبيوع ب مائة وخمس وثلاثين مليون قديمة للإستفسار اكثر اتصلوا على الرقم التالى 49546950,1 balcon(s) | Taille rue: 20.00 | Proche de: Bmci الصحراوي ,voursa.com,2025-06-30,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,1,20.0,148,25,0,0,0,0,0,1,2.0,200.0,5.993961427306569,245,8209772.117962467,0.32350390286209885
668,150م٢ ف سكتير 1 من ابلوكات ,1100000.0,150.0,0.0,0.0,2.0,Tevragh Zeina,"عندنا 150 فرصة بين البنيان في سكتير 1 بلوكات مبيوعه ب 11 ، فرصة نهاية الأسبوع 
للتواصل: 33906060.41380407",Titre foncier | Taille rue: N/A | Proche de: كتاب الضبط,voursa.com,2025-09-21,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,1,0,0,15.0,105,18,0,0,0,0,0,1,0.0,150.0,5.017279836814924,162,8209772.117962467,0.32350390286209885
548,فيلا فالصحرواي اللبيع مبيوعه,54000000.0,200.0,3.0,1.0,2.0,Tevragh Zeina,"فيلا فالصحرواي فاتح اعل شارع إكبير مساحته 200 مبيوعه ب 54مليون حد مهتم يتواصل معاي 27273277
حد عندو العقار اللبيع يتواصل معاي ",type de propriété: Villa | 1 balcon(s) | Taille rue: N/A | Proche de: فيلا فالصحرةاي ,voursa.com,2026-01-14,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,1,15.0,126,22,0,0,0,0,0,1,4.0,50.0,5.303304908059076,47,8209772.117962467,0.32350390286209885
1326,ديبلكسين للبيع ,11000000.0,220.0,4.0,2.0,2.0,Tevragh Zeina,"#للبيــــــــــــــــــــــع
فرصة إستثماريه 2 ديبلكس  فصحراوي  كريب 
من ستاصيوه ريم ريم 
دبلكسات نظيفات وبنياهم عصري. كلهم مساحته 220 
هاذ ديبلكسات أمبيع هوم ثنتين ب 110 
حد مهتم بيهم يتواصل معان 
#للتواصل

‏مراسلة  عبر واتساب. https://wa.me/22243414552",2 balcon(s) | Taille rue: 20.00 | Proche de: ستاصيوه ريم ,voursa.com,2025-04-24,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,2,20.0,253,35,0,0,0,0,0,1,6.0,36.666666666666664,5.3981627015177525,312,8209772.117962467,0.32350390286209885
462,فيلا جديدة أرضية للبيع في h3,3800000.0,216.0,4.0,2.0,2.0,Teyarett,"فيلا أرضية للبيــــــــــــــــــــــع في h3 قرب مدرسة الجمهورية و كدروه السنوار 
فيه صالون و 3 بيوت وجلسة  و مرافق عمومية و كراج  فيه تهوية 
المساحة: 216 م² فاتح اعل بارك 
السعر : 38 مليون 
واتساب  22608090 فقط للجدين ",Titre foncier | 1 balcon(s) | Taille rue: 8.00 | Proche de: مدرسة الجمهورية  | Garage,voursa.com,2025-09-26,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,1,1,0,1,8.0,219,38,0,0,0,0,0,1,6.0,36.0,5.37989735354046,157,3330407.407407407,0.2341717259323504
216,دار فدار النعيم شارع كبير,700000.0,216.0,4.0,1.0,2.0,Dar Naim,سعر 7 ملايين قابل لنقاش مكانه زين للاستثمار حد شاري ول عندو طلب تلفنل اعل واتساب وتوف [TÉLÉPHONE SUPPRIMÉ],,voursa.com,2026-02-13,1,18.126633,-15.91746,7.536443818595148,4.449010179798461,13.255497687638705,2,8,2,1,13,0,0,0,0,15.0,106,19,0,0,0,0,0,1,5.0,43.2,5.37989735354046,17,2489878.048780488,0.07111882046834345
686,دار لاحكة المقطة على شارع كبير ف ترحيل حياة جديدة,340000.0,120.0,4.0,4.0,2.0,Arafat,دار لاحكة المقطة على شارع كبير ف ترحيل حياة جديدة,Garage,voursa.com,2026-01-08,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,1,0,0,0,15.0,49,10,0,0,0,0,0,1,8.0,15.0,4.795790545596741,53,1676270.4918032787,0.21162185602775369
1258,ثلاث باتيك على كدروه للبيـــــــــــــــــــــع  الفلوجة ,1800000.0,150.0,1.0,1.0,2.0,Arafat,"السلام عليكم
3 باتيك للبيع فاتحين على كدروه الفلوجه
دخل 90 الف
المساحة 150م٢ 
السعر 18مليون",Titre foncier | 1 balcon(s) | Taille rue: 40.00 | Proche de: كرفو سنابي,voursa.com,2025-05-17,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,1,0,1,40.0,91,16,0,0,0,0,0,1,2.0,75.0,5.017279836814924,289,1676270.4918032787,0.21162185602775369
885,سمعه للبيع لكصر فاتح على بارك وفكرن ,5500000.0,300.0,6.0,2.0,2.0,Teyarett,"السلام عليكم 
سمعه نظيفه لكصر من الفوق 
  للبيـــــــــــــــــــــع 
معاه لفراش 
فاتح على بارك وفكرن 
المساحة 300م٢ 
لاوراق تيتر فونسي 
السعر 52 مليون ",Titre foncier | 1 balcon(s) | Taille rue: 20.00 | Proche de: بقالة الصين | Garage,voursa.com,2025-05-05,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,1,1,0,1,20.0,152,22,0,0,0,0,0,1,8.0,37.5,5.707110264748875,301,3330407.407407407,0.2341717259323504
1177,دار فلوج فاتح T,1200000.0,150.0,3.0,2.0,2.0,Arafat,سعر 12 مليون حد شاري ول عندو شي ابيعو تلفنل 26678975.36147216,1 balcon(s) | Taille rue: 8.00 | Proche de: فلوج,voursa.com,2025-11-12,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,0,0,1,8.0,61,11,0,0,0,0,0,1,5.0,30.0,5.017279836814924,110,1676270.4918032787,0.21162185602775369
634,دار فسند شارع كبير,7000000.0,600.0,7.0,2.0,2.0,Tevragh Zeina,سعر 70 مليون حد شاري ول عندو شي ابيعو تلفنل 26678975.36147216,Titre foncier | 1 balcon(s) | Taille rue: 25.00 | Proche de: كرفور اسند ,voursa.com,2025-11-19,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,1,0,1,25.0,61,11,0,0,0,0,0,1,9.0,66.66666666666667,6.398594934535208,103,8209772.117962467,0.32350390286209885
869,دار فعرفات اللكات,1700000.0,150.0,3.0,2.0,2.0,Arafat,دار فعرفات اللنكات,Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: اللنكات | Garage,voursa.com,2025-10-16,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,1,1,0,1,15.0,18,3,0,0,0,0,0,1,5.0,30.0,5.017279836814924,137,1676270.4918032787,0.21162185602775369
835,سمع لبيع في تفرغ زينه سكتر5 قرب اطل,5600000.0,300.0,7.0,3.0,2.0,Tevragh Zeina,هاذي السمع زينه حته وفيه فرصة اليوم لاتفتكم يا اهل تفرغ زينه,Titre foncier | 3 balcon(s) | Taille rue: 20.00 | Proche de: البياه | Garage | Meublé | Caméra de sécurité,voursa.com,2025-12-04,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,1,1,3,20.0,60,12,0,0,1,0,0,1,10.0,30.0,5.707110264748875,88,8209772.117962467,0.32350390286209885
292,دار فعرفات الداية 19,1500000.0,150.0,3.0,2.0,2.0,Arafat,دار زينه فعرفات الداية 19 بينه هي و الداية 18 بينه نيمروين مع كدروه ارض الجنتين,Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: الداية 19 | Garage,voursa.com,2025-10-12,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,1,1,0,1,10.0,79,16,0,0,0,0,0,1,5.0,30.0,5.017279836814924,141,1676270.4918032787,0.21162185602775369
1204,نيمرو فيه بيت و دوش,420000.0,150.0,1.0,1.0,2.0,Toujounine,هاذا نيمرو في توجنين لكلمه 8 فيه بيت من أرم و دوش و تواقط كاملين جاهزين في موقع زين فيه لماء ولظو و كريب من كدروه الأمل حد مهتم بيه يتواصل معانا علي 20324832 يكول 4200000,Taille rue: 10.00 | Proche de: كرفور انبيت عشرة ,voursa.com,2025-07-14,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,0,0,0,0,10.0,170,36,0,0,0,0,0,1,2.0,75.0,5.017279836814924,231,1571086.956521739,0.0997398091934085
1019,ديبلكس للبيع,6000000.0,150.0,6.0,3.0,2.0,Teyarett,ديبلكس أفضل خيار في شرم الشيخ البوادي ,Titre foncier | 2 balcon(s) | Taille rue: 25.00 | Proche de: البوادي | Garage,voursa.com,2025-06-08,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,1,1,0,2,25.0,38,7,0,0,0,0,0,1,9.0,16.666666666666668,5.017279836814924,267,3330407.407407407,0.2341717259323504
106,سمعه للبيـــــــــــــــــــــع قندهار ,2000000.0,180.0,8.0,4.0,2.0,Toujounine,"السلام عليكم 
سمعه نظيفه للبيـــــــــــــــــــــع 
قندهار فاتح على شارع 30
فيه من تحت ثلاث بيوت وجلسة كوزين ودوشات اكراج ابوتيك 
الفوك فيه بتين ركاد دوش كوزين جلسة صالون 
المساحة180م٢ 
السعر 20 مليون 
دخل الشهري 115 الف",Titre foncier | 1 balcon(s) | Taille rue: 30.00 | Proche de: قندهار  | Garage,voursa.com,2025-12-01,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,1,1,0,1,30.0,221,36,0,0,0,0,0,1,12.0,15.0,5.198497031265826,91,1571086.956521739,0.0997398091934085
781,سمعه ف مدال L فكرن للبيع ,12500000.0,600.0,7.0,4.0,2.0,Tevragh Zeina,السلام عليكم هذ سمعه ف مدال L فكرن مساحتها 600م# مبيوع ب مائة وخمس وعشرين مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950,1 balcon(s) | Taille rue: 20.00 | Proche de: مدال L,voursa.com,2025-05-11,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,1,20.0,127,23,0,0,0,0,0,1,11.0,54.54545454545455,6.398594934535208,295,8209772.117962467,0.32350390286209885
172,دوبلكس علي شارع كبير في الكرن فررصه,5800000.0,200.0,5.0,3.0,4.0,Teyarett,"دوبلكس في البوادي علي شارع كبير وفي الكرن وصاد علي جبهة لبحر وكريب من كدروه
فيه بيت عامل وحمام وبيت اركاد وحمام وجلسة. وصالوه وكوزين وكراج
ومن الفوم فيه بيت اركاد وحمام ومعاه بيتين وجلسة وكوزين أوروبي وبالكوه
المساحة :200م
السعر:58مليون قابلة للتفاوض",Caméra de sécurité,voursa.com,2026-02-17,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,0,1,0,15.0,250,43,0,0,0,0,0,1,8.0,25.0,5.303304908059076,13,3330407.407407407,0.2341717259323504
1349,شانتي فسكتير 5 تفرغ زين,7800000.0,600.0,7.0,3.0,2.0,Tevragh Zeina,"حد دوره تلفنل اعل واتساب 26678975
ول تلفنل اعل 36147216 سعر 78مليون ",Titre foncier | 2 balcon(s) | Taille rue: 25.00 | Proche de: سكتير 5,voursa.com,2025-08-09,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,1,0,2,25.0,68,12,0,0,0,0,0,1,10.0,60.0,6.398594934535208,205,8209772.117962467,0.32350390286209885
1071,دار فعين طلح فاتح فبرك سكوجيم,2700000.0,180.0,4.0,1.0,1.0,Teyarett,سعر 27 مليون حد شاري تلفنل [TÉLÉPHONE SUPPRIMÉ].[TÉLÉPHONE SUPPRIMÉ],,voursa.com,2025-11-29,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,0,0,0,15.0,68,9,0,0,0,0,0,1,5.0,36.0,5.198497031265826,93,3330407.407407407,0.2341717259323504
1182,سكن فلوجه,450000.0,150.0,3.0,1.0,2.0,Arafat,سكن من سنك حد شاري تلفنل 26678975.36147216 سعر 4ملايين و500,Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: صيدليه ايمان,voursa.com,2025-10-03,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,1,0,1,10.0,59,10,0,0,0,0,0,1,4.0,37.5,5.017279836814924,150,1676270.4918032787,0.21162185602775369
863,دار للبيـــــــــــــــــــــع أفي H3,3600000.0,216.0,3.0,1.0,2.0,Teyarett,دار للبيـــــــــــــــــــــع أفي H3فاتح اعل برك مساحته 216فيه ثلت بيوت جلسة كوزين ودوشات اكراج تهوية منقوشة مكروية مبيوعه ب 36 مليون حد مهتم يتواصل معاي,,voursa.com,2025-12-20,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,0,0,0,15.0,154,25,0,0,0,0,0,1,4.0,54.0,5.37989735354046,72,3330407.407407407,0.2341717259323504
